"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Fstl3",9.48816801859469,2.46434981111871,0.64119800644582,2.94568470128595e-06,1.70472665032821e-05
"Palm",186.786529339596,1.54384723402001,0.213318804319848,7.6647014230678e-14,1.43941978438402e-12
"Prtn3",28.4150516633618,4.03063192300468,0.566404989843936,2.57748010331345e-14,5.23749749083413e-13
"Matk",17.1507460654609,2.38447864775289,0.387865110364341,2.33882612654012e-11,3.12852592444364e-10
"Gna15",15.1968370045803,1.75390828543611,0.394286362072267,6.37154925642609e-07,4.17649395804515e-06
"Chst11",28.5698051198065,3.52438337826552,0.422554195125123,2.5530598850432e-18,8.66268067936329e-17
"Aldh1l2",23.871311794451,3.05576311649225,0.391772053406049,1.68608219784349e-16,4.49746261769903e-15
"1500009L16Rik",2.13266713949148,2.89661339160734,1.08514310807765,7.2723984309719e-05,0.000320705500180753
"Ckap4",163.069579579657,1.85331609615603,0.197210513462402,4.82839627972837e-22,2.48072575905931e-20
"Parpbp",9.56508158397649,2.45193335944705,0.584104334745058,7.15091178743502e-07,4.64693638791816e-06
"Dram1",36.8288160825466,2.09372745772496,0.318469009937505,2.3371216485041e-12,3.60638609327617e-11
"Ano4",4.20272134907274,2.53845757472817,1.0649695607181,0.000198882557081289,0.000790851153213527
"Apaf1",118.493763089732,1.53751973628399,0.161089307064412,2.57703036168068e-22,1.36273666932734e-20
"Lum",915.534293251997,2.22285437092387,0.226154264252969,2.92519372188924e-24,1.87596200214067e-22
"Glipr1",23.0181618871938,2.37624106686336,0.414935519578665,3.11442420097083e-10,3.53637644285688e-09
"Tspan8",202.183211264135,2.18645845183491,0.3294256045869,1.26781727567777e-12,2.02369597799051e-11
"Lyz2",1841.27445488887,1.90713590318815,0.22858216607773,5.39336848064953e-18,1.76381679878023e-16
"Lyz1",431.449246439845,1.89426053581308,0.241887378500428,3.72856018743051e-16,9.63300156995441e-15
"Ppm1h",96.5993150728623,1.59459284994409,0.165258807455868,8.35425466046876e-23,4.70675063970646e-21
"Tafa2",14.998988508649,1.78072093596925,0.732868427300628,0.000416474554277461,0.00152715780902431
"Eef1akmt3",2.07601285303283,4.77140031031002,0.966999719278288,4.10600161782389e-09,3.88373636288415e-08
"Ddit3",339.20260432648,2.03661731909513,0.285558985030582,5.34804093067776e-14,1.0311228169649e-12
"Prim1",108.366608349253,1.60157048590709,0.254035079440948,4.02980895586481e-11,5.22056554203547e-10
"Timeless",125.072261577875,1.51459695154231,0.219747742634405,9.25833479245854e-13,1.49497307787154e-11
"Il23a",9.09023594285423,2.75564996171962,0.510920559563025,1.62579610098307e-09,1.63711149700884e-08
"Cd63",2023.66020736695,4.68698541146188,0.235698818668144,6.48319777253845e-90,1.9541438619393e-86
"Inpp5j",16.0140616740381,3.55332267056583,0.518970112199764,2.14971392624161e-13,3.80406813660269e-12
"Dusp18",14.2312709987608,2.19724159188859,0.519260314071499,8.24904047418773e-07,5.31849900091569e-06
"Slc35e4",12.784714011847,1.97144161743433,0.537540014258365,9.7761296724693e-06,5.12467551091615e-05
"Lif",19.8771313772319,3.96324680670553,0.757410145706843,2.61885315821594e-09,2.54908285071772e-08
"Aebp1",169.609602575279,1.70686406678696,0.255638976217435,2.88205649828314e-12,4.37265031639686e-11
"Myo1g",73.0380334227568,1.5514489006035,0.225263479445119,9.12985532335136e-13,1.47686434278005e-11
"Ramp3",10.5605033201435,1.99804751709392,0.500438702936169,2.86224457217602e-06,1.66122249960858e-05
"Fignl1",31.9858665460824,3.22061992106321,0.395315692940816,1.14112477045967e-17,3.53377422495945e-16
"Plek",139.120040795919,2.16453894892108,0.236799680707992,2.43925199921352e-21,1.17324128738767e-19
"Slc1a4",276.958206189412,2.37084924007868,0.229104083029896,1.1595366074127e-26,9.70843497456416e-25
"Sh3pxd2b",147.957126118451,3.52357699542088,0.286846096756144,4.89019545982565e-36,7.89635579383454e-34
"Dock2",116.183676625847,1.60700735147898,0.199595960395806,1.28453378996293e-16,3.46728262559396e-15
"Spdl1",25.3773076115198,2.9766864567251,0.414434323268334,1.73413724553517e-14,3.60896111455738e-13
"Hmmr",49.8256783080243,2.89788432040862,0.553386281876589,3.70201159124684e-09,3.52744360525285e-08
"Il12b",2.94488377821156,2.12226078435626,1.04121422715967,0.000651085348385714,0.00226876272168702
"Adam19",62.856281226349,1.72819296006853,0.246869718410764,2.9265440624473e-13,5.04542891986267e-12
"Havcr2",29.2107082979902,2.16580812834973,0.376226202306478,3.58239276075821e-10,4.03158513244009e-09
"Gpx3",519.586749669887,2.56361442918842,0.288499067549454,1.52376035671167e-20,6.70491631414369e-19
"Sparc",1181.94215674322,1.82201730538622,0.175074573872939,2.17682219470553e-26,1.76537351530267e-24
"Rasd1",24.3795468407359,1.77186335361746,0.421532045837124,1.72287309983233e-06,1.0444434051339e-05
"B9d1",23.2268120714451,2.41289900189225,0.372956377651661,2.79964553333398e-12,4.26741213841632e-11
"Specc1",94.5625816276748,1.67016522948565,0.220277875561486,4.56777915846968e-15,1.03002850474968e-13
"Adora2b",1.26272889556248,2.53113027878054,1.30444103436642,0.000466452063376579,0.00169087704272709
"Trpv2",35.9631249596622,1.85729943497423,0.245431710082737,3.22402340757317e-15,7.37123430163852e-14
"Lrrc75a",32.5921397194282,1.51985598375279,0.229979034379058,6.29766908355535e-12,9.01054947595716e-11
"Trim16",15.6554425814701,1.79636622037905,0.43096972210559,1.9172893625489e-06,1.15081905481901e-05
"Arhgap44",72.9752206125612,2.69771699457898,0.240060905272392,6.3247473250935e-31,7.33224713937923e-29
"Usp43",59.3720142795308,4.79330620197034,0.355555873743959,1.85119540627108e-43,4.58614642772773e-41
"Pik3r5",42.9749095728547,1.89102274840205,0.282298311793815,1.61241205163302e-12,2.55569429919222e-11
"Aurkb",41.6259274251107,3.95700814675582,0.457322455197743,1.51923530573627e-19,6.10563788983122e-18
"Aloxe3",4.4923080987033,2.78717511288847,1.08130553300343,0.000100101305125098,0.000426965118676272
"Dnah2",12.0086997135283,1.53613567037399,0.447022157234363,3.41614232456098e-05,0.000161097611315998
"Cd68",228.385869171772,2.37613451067629,0.233905894085826,8.24207449237511e-26,6.3428900933874e-24
"Chrnb1",72.0075602593922,2.2656992884821,0.276021665467953,7.41033796548134e-18,2.36359721526861e-16
"Haspin",22.194706296297,1.65986936702222,0.355563026221514,2.74433500972096e-07,1.92742907381762e-06
"Coro6",6.35989602848447,3.29665096284874,0.838762900993481,1.2411700006952e-06,7.74286287084257e-06
"Spag5",44.7044912775771,3.17939350794237,0.362238251461445,5.22499869342082e-20,2.19243854687971e-18
"Evi2b",71.5713015479956,1.5670435570556,0.209840972586845,1.33766565733685e-14,2.85279285529917e-13
"Evi2a",46.5533050916693,1.90061138147735,0.268638477921939,1.12688731494688e-13,2.06272845048728e-12
"Ccl2",35.3202612994906,3.76671389066493,0.486743445547678,3.09441088445795e-16,8.05214688423338e-15
"Ccl7",7.80779639293294,3.78412624518312,0.753522290361039,8.57788940441502e-09,7.643981921607e-08
"Slfn9",55.1467740949135,2.82115354781854,0.440247154141197,3.50367421911179e-12,5.24970573758382e-11
"Slfn8",63.9128298354422,1.51580719508755,0.213593557005545,2.19799355855971e-13,3.88190561587425e-12
"Slfn10-ps",14.6915039298381,2.58297070355327,0.504404696441126,7.73928629440172e-09,6.96343246936593e-08
"Slfn2",151.114941296345,1.61068568714592,0.240015684345712,2.7749107304717e-12,4.23572974618162e-11
"Slfn4",23.8274592304561,2.03139610770516,0.421010123706245,7.09200189631326e-08,5.46479992734662e-07
"AI662270",72.4159257104145,2.32149719333641,0.270339418974529,2.67315986686562e-19,1.03299350838173e-17
"Ccl5",70.4556073246131,1.74973658205562,0.314197283636002,2.47805958516507e-09,2.42247068095731e-08
"Ccl6",161.188333494509,2.20266343354613,0.280026855789628,1.3680744758056e-16,3.67631900370644e-15
"Ccl3",8.73652975597202,2.66835829274758,0.641691232613782,7.13587565987898e-07,4.63883218220386e-06
"Ccl4",9.21151468219264,2.59609211286099,0.660926419845642,1.90785757109627e-06,1.14591843816925e-05
"Dusp14",21.6163873236343,1.63302639952818,0.328556528595963,6.87122487425002e-08,5.30371753524591e-07
"Prr11",21.3764509033621,2.56332293722006,0.498400498176782,6.9698619115705e-09,6.33735307545262e-08
"Ska2",30.257056062074,1.74614590540016,0.309759654957253,1.69990788884523e-09,1.70414823557461e-08
"Eme1",6.86424829774083,2.8557422364106,0.598665775759148,4.05238511143726e-08,3.23136617020912e-07
"Col1a1",2188.98885363956,3.77985820740805,0.296139178365512,1.12523757471664e-38,2.0555476301768e-36
"Arl5c",15.2792432017068,1.57068340997455,0.418412907634435,1.15562244245665e-05,5.96615240417601e-05
"Cdc6",26.0825574164882,3.27608239660006,0.496275861486942,1.09260589737069e-12,1.75642468035102e-11
"Top2a",152.756581500848,3.44660962150873,0.453029550112714,8.78624475861882e-16,2.18268181950029e-14
"Ccr7",25.408940414843,1.69815383939488,0.312608806346819,5.78156186996375e-09,5.35105150554219e-08
"Krt20",27.2484129115976,4.47728197281348,0.972561026900734,2.80590362974818e-08,2.29510480072347e-07
"Krt17",7.52980752479706,2.52217387561334,1.10566653035684,0.000251061870551933,0.00097163576480456
"Fkbp10",85.9537726182987,2.59325247951566,0.263200843582145,1.57614191735745e-24,1.04031118888356e-22
"Nt5c3b",95.351891209982,1.53200682185249,0.184215442799363,1.65300770611345e-17,5.04977100761179e-16
"Psmc3ip",16.5127814331699,1.5885235789463,0.406417258159879,6.55893468711739e-06,3.55890590508605e-05
"Cntnap1",77.5990351960828,2.60200164642918,0.315000240254743,3.48501997887394e-18,1.16932442148303e-16
"Brca1",56.6312044885889,1.82226681713653,0.344455888777359,9.8341703176048e-09,8.67565708262843e-08
"Etv4",19.0407009233613,3.54993795285919,0.469867617100486,1.32104429686796e-15,3.21116748774961e-14
"Meox1",25.1697030464389,1.54778491707847,0.458251135287605,4.07343462357082e-05,0.000189183526366919
"Hrob",8.50397211602888,3.74536202372591,0.710788335701539,2.55384535130006e-09,2.48848562382875e-08
"Kif18b",16.712684197936,3.22986598492113,0.587503869775117,8.79430756746863e-10,9.24680536963198e-09
"Fmnl1",122.379979613818,1.60350839486333,0.182772294219135,2.80957452100956e-19,1.0810884087757e-17
"Arhgap27",91.0790379873325,2.30102280450443,0.202592564773435,2.00626270499615e-31,2.43511818925203e-29
"Mrc2",271.210739381614,2.87682378266243,0.218107079894668,2.70908799505918e-41,5.7639831047818e-39
"Cyb561",290.795415751965,2.06262105807667,0.191289401183016,2.03493130733148e-28,1.98928284827512e-26
"Ace",97.570457908617,2.00934985402177,0.263330642402936,1.34505578232534e-15,3.26514547964481e-14
"Milr1",18.2726522652817,2.59548481403206,0.481353594768141,1.75897600374216e-09,1.76043613877571e-08
"Abca5",236.403306241611,1.72937026234601,0.282027620959044,9.34991974193124e-11,1.14873164764148e-09
"Sox9",450.337989344095,2.00518789783249,0.249249805855176,5.00258753561306e-17,1.43151575287282e-15
"Cd300lb",29.8265783142853,2.41966681201035,0.33258300580911,9.52288334215981e-15,2.07245902819447e-13
"Cd300c2",101.035706904713,1.50474320015662,0.232987959411541,1.71273304041215e-11,2.33419570729869e-10
"Cd300ld4",21.9865193259688,2.3201776265166,0.49133606286504,7.54726229496542e-08,5.78847491961195e-07
"Cd300ld5",24.8986474758947,2.41698397720957,0.464287783301282,5.66236634510232e-09,5.24879012563687e-08
"Cd300ld3",24.956578026148,2.40126053380634,0.470779414995116,1.00902329073568e-08,8.86695151261164e-08
"Hid1",192.40037698935,3.63780463600934,0.220428301668618,1.70527049967344e-62,2.05598779910628e-59
"Slc16a5",365.564571935841,2.07770286728711,0.29348721761152,7.1309632026152e-14,1.34197158708945e-12
"Foxj1",43.8758235133253,2.2112287816687,0.352669322228893,1.38048129206481e-11,1.90434814393532e-10
"Sphk1",47.9561927289033,1.80496564435151,0.353316592764684,2.61745429703582e-08,2.15362424758384e-07
"Mxra7",163.442330908483,1.63355958303063,0.195669480697686,1.03492085134797e-17,3.23256366090294e-16
"Birc5",68.1311057411693,2.57369368774747,0.344337073586527,1.90292144533284e-15,4.50019038571942e-14
"Nptx1",9.30312277609563,5.49294041037213,0.94579212960196,1.25894466717028e-11,1.74601336700725e-10
"Rptoros",3.44237493004015,2.8685312300545,0.995659212766911,4.47300609795649e-05,0.000205995200615083
"Slc16a3",25.1461279847649,1.98322953252412,0.338297301033059,2.75647617755554e-10,3.15082900642721e-09
"Sectm1a",30.4040731239438,1.82650481765345,0.35405513137999,1.94291628497235e-08,1.6343088843593e-07
"Adcy3",40.7617145862532,1.57659810396129,0.294875869968235,1.09061568199747e-08,9.52839836179918e-08
"Fkbp1b",6.2391770749014,1.57149150791538,0.592204815434742,0.00030649565506917,0.00116192413850457
"Trib2",99.2322618983825,1.67930202166883,0.184712631993586,1.33813451057138e-20,5.94598590262492e-19
"Greb1",24.1244073867587,4.7656558006464,0.87960932029228,3.58816058363576e-10,4.03556493501572e-09
"Pqlc3",35.4859904588504,1.86307679796306,0.297215843198261,2.94380493633486e-11,3.8888759878463e-10
"Grhl1",67.7670794684507,2.37551166014637,0.294095348913222,1.87391794623473e-17,5.69576572397563e-16
"Rrm2",225.468489861852,1.71167773301691,0.298742016650344,1.07074757457488e-09,1.11162284076847e-08
"Gm17746",3.52058005377528,2.50135146563137,0.873866670517531,6.56743500134738e-05,0.000292614097066685
"Mis18bp1",16.4416042777679,2.82488703687603,0.520822715355544,1.35064249097467e-09,1.38080098639213e-08
"Lrr1",3.86621931980961,4.61028778012618,1.18433531859942,3.73766177579902e-07,2.5623810923171e-06
"Pole2",20.7999256928337,1.77703027742175,0.395289619366147,5.0165028991084e-07,3.35143904434339e-06
"Vcpkmt",78.7334468943408,1.54592201104006,0.182344271640483,4.10580791992067e-18,1.3699914433905e-16
"Plek2",26.8518700972421,2.47067369216741,0.302070901797114,7.34625612768278e-18,2.34729756305907e-16
"Rad51b",211.334468061568,1.61957711177869,0.425419261719577,9.18483093714923e-06,4.84623932032036e-05
"Ltbp2",221.147858031198,3.44129245557694,0.332613072194252,1.72192887502421e-26,1.4270346569363e-24
"Pgf",4.41640399242038,2.30042930638519,0.859695736457852,0.000128915260195457,0.000535715183969402
"Tgfb3",148.604107388453,2.05681556896838,0.243622481310028,1.57680348753481e-18,5.49450695030194e-17
"Flrt2",37.4280559414942,2.31421753654492,0.338775079682134,2.68502115213503e-13,4.65566706964162e-12
"Gpr65",60.9280562996495,1.91148452092806,0.222039206579713,5.45102430968029e-19,2.02843157696642e-17
"Efcab11",5.06302213655003,2.09801253142228,0.728618516031668,9.41911651864927e-05,0.000404043458822989
"Kcnk13",18.1730319906797,2.65184649684209,0.409865167207067,2.37674887584672e-12,3.66440779366478e-11
"Lgmn",1595.83192286079,1.55536083149681,0.15091540689193,1.22293627128558e-25,9.13917457280982e-24
"Ifi27l2b",641.339372717681,3.85397844715041,0.241780786929537,1.47715221829831e-58,1.16149121164891e-55
"Evl",118.608839008132,2.01079980698472,0.19570556590213,5.15420516955627e-26,4.1063348234108e-24
"Meg3",162.4836119938,1.88398142688151,0.365577131425292,1.78835363839748e-08,1.51699697703652e-07
"Rian",84.5573610486702,2.04110412024328,0.397268030516063,1.43204727767853e-08,1.23092086581826e-07
"Mirg",3.8617087147573,1.64638379106786,1.04021537269612,0.00286481234032139,0.00849068029739631
"Amn",10.2343667188154,2.02356470307992,0.591585323913781,2.09039965526408e-05,0.000102120145233525
"Ckb",394.720455510426,2.08061559633947,0.225476403123414,1.31537137724402e-21,6.42932198850217e-20
"Ahnak2",37.9189563552975,2.16393970798991,0.38092276807826,5.61751165765711e-10,6.10166356328702e-09
"Crip1",165.676241833493,1.52003340784052,0.282878517753909,1.00094623428659e-08,8.80955706419479e-08
"Tedc1",18.1121242342123,3.42647936425651,0.458772912677674,2.50143638783615e-15,5.79980475307907e-14
"D430020J02Rik",9.4507201370401,2.73359951061836,0.591097613183965,8.57023121742536e-08,6.51503285275904e-07
"Ncapg2",81.9291170709365,3.56948359108374,0.350858257487444,1.04522274615125e-25,7.87618890172723e-24
"Cdca7l",12.3006223973555,3.91529743381695,0.559019985599446,6.26499853673302e-14,1.19140377010323e-12
"Macc1",15.4221520267987,1.91127872674572,0.467581191708191,2.23711422792282e-06,1.32519524441481e-05
"Akr1c18",69.9441591536742,6.64070496350484,0.570583758499399,1.55523651914288e-34,2.30544692202451e-32
"Klf6",789.216741930202,1.94151289454016,0.189174289345586,7.00280814340024e-26,5.43544142804263e-24
"Chrm3",59.5765228283219,1.60430460093894,0.372127067521426,1.3616945410717e-06,8.43364581345264e-06
"Nid1",1313.57594214013,3.20080859486216,0.248885121190036,2.79865709659949e-39,5.38443761617041e-37
"Epdr1",54.0093708754946,3.04142990401648,0.312025770740753,5.56302663034471e-24,3.48122272006173e-22
"Gpr141",7.55940165959112,2.25364730213622,0.72915494435214,4.4350321414986e-05,0.000204402538937315
"Elmo1",88.4055935013608,2.15164331329728,0.231398649245654,5.75246410781237e-22,2.93051587013484e-20
"H2ac1",4.61609990770726,1.54991802225142,0.754218800858536,0.00128776574429363,0.00417519603541597
"2610307P16Rik",11.211280177878,3.03630970221097,0.698692259898532,2.67192200045812e-07,1.88168650226967e-06
"Sox4",310.144268181852,3.40302098314795,0.259925798085663,1.58689004098741e-40,3.26123936264287e-38
"Gmds",87.0397782314827,1.85691141152157,0.213744609796179,3.16799479788648e-19,1.21127242959359e-17
"Serpinb6a",590.657516762349,2.0373441488597,0.166669370828401,1.20147341855612e-35,1.90602164689364e-33
"F13a1",12.1774219403671,1.97997838855156,0.550262034369015,1.2267265188463e-05,6.29728898476731e-05
"Ly86",140.031167868678,1.83837069673113,0.213626133892158,6.82597369352951e-19,2.5040108366629e-17
"Nedd9",235.499936239012,1.56629006710129,0.221155037697079,2.26288011574948e-13,3.98706242724649e-12
"Wnk2",95.1204462350999,1.70111089859839,0.314163411936226,6.32244694036366e-09,5.80708242338632e-08
"Susd3",11.9681311072254,2.33353929201499,0.490525864819047,6.25973448119482e-08,4.86076848829576e-07
"Fgd3",50.8730565739975,1.51421680979312,0.350466258654709,1.40626949773092e-06,8.69780569988499e-06
"Sema4d",97.9167806374737,2.30548276800305,0.25883248181002,1.59796887701901e-20,7.01438522837106e-19
"Msx2",3.61687044910597,2.75563224407844,1.01434770805096,7.47188633720177e-05,0.000328381687504967
"Cdhr2",35.5034303315178,2.17301287446472,0.484008404062858,2.74547619681519e-07,1.92748202715073e-06
"Mxd3",14.9072145043935,3.81727252558149,0.564138851739575,3.39258231591894e-13,5.79913527253251e-12
"Prr7",6.47983121397691,1.7439170505179,0.585701498184641,0.000107960671001383,0.000456931601933071
"Dbn1",122.148250011003,1.74995121742329,0.206669336328175,2.84538049982128e-18,9.60050491404252e-17
"Cxcl14",123.310325099808,2.93840577632519,0.269763037738887,3.46852442371697e-29,3.60507265534031e-27
"Ntrk2",239.233800677177,3.76465259021682,0.357991494046747,2.87205207455193e-27,2.61010360644581e-25
"Golm1",346.086031651701,2.67556866366158,0.231188294744082,1.32948469189125e-32,1.72976479516929e-30
"Ctsj",9.49978753033652,5.82447174681902,1.13800103102323,3.55830318013064e-10,4.00946498521262e-09
"Zfp808",27.2872300290338,2.0007176804691,0.368408480555531,3.19868932954639e-09,3.07703704919396e-08
"Zfp934",20.3329180792363,1.62237042770628,0.402455055967125,4.03193458813272e-06,2.26381673475257e-05
