"","logFC","logCPM","LR","PValue","FDR"
"Tdrd9",3.1545249722055,-3.47215199484917,10.3671374964802,0.00128278290280264,0.0045487949439112
"Mrc2",3.15381553163497,3.19922348580887,354.90026373464,3.63127058390117e-79,7.22539047644397e-76
"Galnt17",3.15373495327208,-1.26531538972189,60.4627827715653,7.49828520050711e-15,1.25782505330663e-13
"Ifi27l2b",3.15372846691827,4.42788911598703,102.21936933021,4.97015584891895e-24,2.06692960360107e-22
"Egfl6",3.15310260816279,-1.04794174301081,61.8930463697742,3.62627837501518e-15,6.28692645620092e-14
"Klf6",3.15267128752376,4.73803209989166,152.249540905872,5.58839625968408e-35,5.10795215721725e-33
"Ddias",3.15181387023361,1.15466908095633,62.9177036331203,2.15526265272439e-15,3.8474933773652e-14
"Sntg1",3.15161350391048,-1.45325970427171,44.263006516485,2.87090551504543e-11,3.17765138886094e-10
"Fjx1",3.15089010218521,-0.893078300838083,75.6608476652219,3.36820461341496e-18,7.84206559272771e-17
"Col3a1",3.14967303827916,6.9307939870952,189.588359817592,3.91006251757004e-43,6.44213930840664e-41
"Asb10",3.13834682815155,-2.59430086245195,10.5826681347277,0.00114152790300807,0.00409087036119557
"Akr1b7",3.13781023895468,0.194983817338762,68.0063023280995,1.62973797031035e-16,3.25281111713101e-15
"Madcam1",3.13709542193372,-3.64887706126195,8.51140929988525,0.00352926627000844,0.0113039029562232
"Dusp5",3.13591102614073,-0.12478828051753,65.9990015317925,4.51151468729198e-16,8.62522915123293e-15
"Krt76",3.13533908406993,-3.73701075785178,10.2289392817237,0.00138254147913072,0.00486891769103805
"Dsc3",3.13318996181516,-3.65069243040501,9.53437174843182,0.00201659190846204,0.00684286801734063
"Cnga3",3.12815246017822,-3.75929777653002,10.9426011097465,0.000939781428992515,0.00341951416848353
"Olfr111",3.12779819900981,-3.61154425152555,10.8205116424061,0.00100381745089096,0.00363258897624461
"Rbp1",3.12255414867605,5.24899680224552,166.388702375063,4.54944563480616e-38,5.05066567534468e-36
"Sstr3",3.12137448657727,-2.79588107318649,12.3612183066475,0.000438344553336244,0.00169943923278607
"Ccdc80",3.12051616034791,5.08353525910057,388.982245068077,1.37861967932891e-86,3.96230613835566e-83
"Slco5a1",3.11634138065951,-2.80880648810034,26.1494500320656,3.15987094975221e-07,2.04392052656265e-06
"Usp13",3.11326696448613,-2.14268522539326,12.3604134645747,0.000438533561301092,0.00169966251575897
"Slc7a6",3.11196454719799,0.229169389364876,154.307648772204,1.98379083180981e-35,1.85922889298639e-33
"Asxl3",3.1110705087881,-2.37389541872921,26.3979766008984,2.7783137357276e-07,1.81252563435223e-06
"Igkv3-3",3.10928827781227,-3.43957551379485,9.99420165501328,0.00157033893151176,0.00546040558427407
"Greb1l",3.1087128607185,0.345661912863602,119.507710235416,8.10795961713964e-28,4.67101539903232e-26
"Olfr110",3.10847179669471,-3.68863898479286,10.3255267896196,0.00131202806530108,0.00464144282893094
"Sult2a1",3.10379649822703,-3.05509680172865,10.6306027738524,0.00111231452933626,0.00399614443476959
"Ldb3",3.10311238421435,-0.542790013307619,12.576083663217,0.000390714624651223,0.00153269869515517
"Gm13749",3.09772740108655,-3.52113212730563,10.4876304423422,0.00120176398578394,0.00428536380207791
"Nrip2",3.09624946331114,-0.548659086322236,77.684335811217,1.2089631741324e-18,2.94465634889669e-17
"Smcp",3.09589077608981,-3.34822773076015,10.5041090889716,0.0011910937325893,0.00425435260713716
"Prrx2",3.08890117725411,-3.08944664124574,14.3922801833732,0.000148409483022529,0.000631503223777557
"Fstl4",3.08846559338451,-2.33375372252886,27.6375732923851,1.46308973392549e-07,9.92805407855472e-07
"Kcnk7",3.0837156159588,-3.63745740574389,9.09691671386363,0.00256040750589237,0.00848668131149642
"Plekhs1",3.08230080433445,0.381760517300087,98.2327657296109,3.71983770554057e-23,1.4297331638814e-21
"Cdh6",3.08053133579033,-0.950125022914093,51.5968872583392,6.81495473163876e-13,9.09610082782764e-12
"2610528A11Rik",3.07779451491992,-3.07066019768246,8.44760988682013,0.00365523501240226,0.011665243776272
"Apoa4",3.0775766528662,8.69123002205874,239.935585735704,4.06210100013847e-54,1.36460216325431e-51
"Ceacam16",3.07471102151345,-2.45666881712686,24.2728742000666,8.36082427855392e-07,5.09949166737454e-06
"Src",3.07398829466902,3.07796486875722,295.995949202391,2.45549149921712e-66,1.81474853172141e-63
"Gzmc",3.07336572233607,-2.42960009106461,12.2016337527286,0.000477476819688535,0.00183820403257677
"Gprc5a",3.06972327293152,-0.351551855075006,73.7032075693612,9.07912231833753e-18,2.04394827683583e-16
"S100a4",3.0690339854553,0.413045260568778,47.9308302134612,4.41523951406538e-12,5.42302946392827e-11
"Gm17749",3.06799927162436,-3.72253767636347,9.66647715541485,0.00187660812611107,0.00641414143738306
"Fam13c",3.06450398890881,-0.370984757025925,61.8562910682726,3.69460128082007e-15,6.38825209431635e-14
"Cbr3",3.06090399769114,2.84642525283965,81.9554315615298,1.39190268902788e-19,3.74655014121583e-18
"Ovol2",3.06047554224192,-1.64495962940545,48.2305383961488,3.78940557123294e-12,4.69447097275299e-11
"Rab15",3.05887474921077,-2.52851168562019,25.9199465039623,3.55872854978902e-07,2.2876150943686e-06
"Cdca7l",3.05781810200963,-1.02227366552333,88.0685436370354,6.3225138114598e-21,1.9195359713736e-19
"Hebp2",3.05778540247679,0.819920251669418,89.2268711279499,3.52034658348696e-21,1.09976817723499e-19
"Gdpd2",3.05719541683752,-3.72424873677312,8.3784218707691,0.00379701979592865,0.0120704818804579
"Tgfb2",3.05683853506692,1.30908556234371,316.277115577316,9.37218161860079e-71,1.10195555421976e-67
"Cd200r3",3.05631711756706,-2.43439971111158,30.7410981523321,2.94853389297587e-08,2.20868755283139e-07
"Gm13279",3.05469109492756,-2.78720601919398,37.1557783652986,1.0905909986345e-09,9.94371426213562e-09
"Bmper",3.05070396053524,0.253320032569814,140.327167217361,2.25772171811534e-32,1.76971174795423e-30
"Lrrn2",3.04768858628691,-2.98107116073229,14.2593108252378,0.00015927092821294,0.000673730351608197
"Itgad",3.04662763666149,-1.11550135197145,79.6320039878653,4.51059651398663e-19,1.15292094888629e-17
"Galr3",3.04448450391428,-3.5816678090006,8.64506558486812,0.00327948332912468,0.010586596190499
"Gm19845",3.04262067270408,-2.51218359031997,12.6515600309739,0.000375252419104257,0.00147539965419818
"Klhl31",3.03783890883323,-1.73237656728391,20.4301908431764,6.18463900686675e-06,3.31973557150077e-05
"Gm4117",3.03677195501793,-3.17368751139776,14.7577674561485,0.00012224289877294,0.000528506946775806
"Tnfaip6",3.0340430436796,-1.40673785414467,43.7490298757895,3.73301517671072e-11,4.06632940766483e-10
"Fbxw28",3.03053610320692,-3.7688253026704,6.06099904889901,0.0138199481622566,0.0381434698157374
"Lum",3.02724238710707,4.94343879872721,178.379302475415,1.09469466413375e-40,1.51424956562287e-38
"2810032G03Rik",3.02723907112466,-3.28291281451995,11.2269524914667,0.000806179150303965,0.00297226854060899
"Neurl1a",3.02578676008635,-0.153157383665859,91.7194922435282,9.987623046477e-22,3.29108083239771e-20
"Gm16364",3.02141629440067,-3.36870435173219,13.5293801728702,0.00023485760050511,0.000963225234226365
"Gm19552",3.02111899372431,-3.57424893134002,9.62576646756786,0.00191866361557507,0.00654577575099976
"Egr3",3.01893394557512,-2.99709404040983,13.2297999211009,0.000275533221554544,0.00111589444840323
"Runx2",3.0166911279701,-0.625722179688163,113.858805614166,1.39925626821644e-26,7.1957379502892e-25
"Kif17",3.01563953707472,-2.72420593392118,22.5808464520074,2.01483321230666e-06,1.16100892632516e-05
"Mslnl",3.0131004386478,-3.6507831736788,8.22530154903487,0.00413103406135982,0.0130107704937531
"A3galt2",3.00838663388303,-2.92662454978825,15.5778387429867,7.9177177534848e-05,0.000354093369864093
"Rab3b",3.00702886906978,0.369197492626096,135.683825615696,2.3397195341145e-31,1.72918643396971e-29
"Ggt1",3.00521641635534,-1.1666603416705,54.131934898518,1.87469522402603e-13,2.68509088371435e-12
"Nkpd1",3.00367165633055,-3.56091947635035,10.2038358171573,0.00140148837950655,0.00492692306505788
"Slc6a19",3.00159774583261,-3.1874653286187,15.1921338446184,9.7107087678796e-05,0.000427188611732554
"Ska1",3.00136539038973,-1.57674391052617,26.8600868825062,2.18729744631127e-07,1.45111113218091e-06
"Tuba3a",2.99738846286116,-2.98934720459182,20.1725818172471,7.07599295689102e-06,3.76227563855909e-05
"Msh4",2.99403222916657,-3.73538152956437,12.8872944594167,0.000330820319459393,0.00131691739049802
"Mtmr11",2.9934872165471,2.34414937785303,195.303570126813,2.21186008062784e-44,4.14595541344929e-42
"Gm13278",2.99346171813496,-2.37586354238258,52.2096758898317,4.98797529322402e-13,6.75871958668547e-12
"Creb5",2.99277229286908,-2.31699216901934,30.0687466646228,4.16997779088609e-08,3.06870029919916e-07
"Bcat1",2.99146335382055,-3.73471205706162,10.4416224247418,0.00123206998673378,0.00438376263367851
"Capn6",2.99001394000819,1.66716736386192,76.6924530270164,1.99765311024855e-18,4.758130110755e-17
"G630071F17Rik",2.98942867540494,-3.70737677928655,10.5379006604945,0.00116951186857788,0.00418188602495216
"Sctr",2.98833839949157,-1.46939331519842,59.1335015074785,1.47329451531257e-14,2.39082241076475e-13
"Fbxw22",2.9870994374196,-3.78389170257677,7.18228836637985,0.00736267410300617,0.0218682157563969
"Sdcbp2",2.98638537280717,-0.87849305568854,33.4361270773055,7.36432051842774e-09,5.97995996956161e-08
"Bpifb4",2.98531012600898,-3.73543760288741,11.0518968220476,0.000885965096443528,0.00324010450299799
"Nefm",2.98455493333828,-3.43857055409648,9.70032884400239,0.00184235039661192,0.0063087209040456
"Txndc2",2.98409686311467,-3.74866729305562,12.1409523093904,0.00049326582027137,0.0018941964033491
"Gm9949",2.9831905826338,-2.19107281611511,53.9471816117741,2.05952232269694e-13,2.93357180182828e-12
"1700086P04Rik",2.98202710102987,-2.60806446080535,18.1920537279528,1.99710346632216e-05,9.88123094172826e-05
"Pcdhb9",2.98057370319135,-0.901559582909088,77.7907100255888,1.14557693370826e-18,2.7981717227792e-17
"Fblim1",2.98053215603067,2.47372771281641,225.450495392276,5.85539214769556e-51,1.6463198770048e-48
"Clcn1",2.97936470706326,-3.28130692532933,6.49960138211392,0.0107898680718352,0.0306806109062506
"1700088E04Rik",2.9760164582069,-3.11123131361099,21.6977627092939,3.19163297850454e-06,1.78542323215781e-05
"Hapln1",2.97128672822756,-0.689023987603767,46.4483590308432,9.4065099391055e-12,1.10599178452201e-10
"Klhl33",2.97075247894175,-2.81421844676165,12.9618108332271,0.000317909538038936,0.00126942976542963
"Arfgef3",2.97022665898244,-2.52601203783759,28.9644822215414,7.37176123967357e-08,5.22712028472139e-07
"Mex3a",2.96892909225148,-0.134942157084504,169.804232752674,8.16439762807327e-39,9.96172044553639e-37
"Wnk2",2.96850591078511,1.70969636024544,93.1899045857492,4.75098339388358e-22,1.64296373595704e-20
"Mmd2",2.96773742624461,1.528118677997,33.2150910951075,8.2507716318654e-09,6.65490208298916e-08
"Myof",2.9677132790359,3.16469079920629,184.430980466916,5.22421312956724e-42,7.85666982689046e-40
"Exo1",2.96551846622261,-1.16395184009666,39.0266587210488,4.18057639689822e-10,4.00514702439134e-09
"2700038G22Rik",2.9636281186719,-1.64011270941628,70.9796949734955,3.60920343667306e-17,7.71564176003487e-16
"Clec4d",2.96155703567263,-0.951711173555457,50.2361011786624,1.36316787975137e-12,1.76481799527171e-11
"Pak3",2.95737006611973,-1.49148987827511,55.3888210184495,9.88972891778038e-14,1.46348751668321e-12
"B4galt6",2.95697861854721,2.8929742665995,211.956694832176,5.14019569787056e-48,1.16632843962121e-45
"Spaca7",2.95532394954344,-3.53531986974665,8.78691555572108,0.00303398805246034,0.00987917534654981
"Serpini1",2.95408150922633,-0.340003652153283,132.214862769082,1.34271056543962e-30,9.56801493008997e-29
"Ctsk",2.95400310656705,1.55965482132671,172.825761587687,1.78657386864161e-39,2.25430762244647e-37
"Slc25a24",2.95072893086802,2.30133803250996,168.09284319463,1.93073207698292e-38,2.2295645819338e-36
"Rian",2.94940386918802,1.53714901579287,53.3774479943781,2.75238512187837e-13,3.83185930826845e-12
"Tnfrsf23",2.94791078296379,0.7229329868634,123.919560690037,8.77289269848677e-29,5.42890946008989e-27
"Gnat3",2.94670438844967,-3.7017400689822,9.6182299246593,0.00192655329876211,0.00656922675706295
"C1qtnf6",2.94465376472542,1.89836080022463,262.60028564618,4.65293083177682e-59,2.35994827108963e-56
"Il23a",2.94236410462166,-1.39472305336178,45.663459092028,1.40417926483878e-11,1.61574310692103e-10
"Gdnf",2.93947252603372,-3.35512379834049,11.0440056433909,0.000889744117212719,0.00325208578210279
"Sult2a5",2.93848100150389,-3.44937690041499,7.38253022275823,0.00658604483540029,0.0197749531929541
"Ncam1",2.93511660158411,1.18787904794591,128.106109338924,1.06399742481472e-29,7.16729723637558e-28
"Atp1a3",2.932375203642,-0.65302055150692,101.39274367068,7.54396386157265e-24,3.07791345752839e-22
"Six4",2.93228988172611,-2.95379326800539,9.09012389820046,0.00256993461835528,0.00851498639336441
"Hfm1",2.9276863025218,-3.77661096937546,8.79731671559603,0.003016739129263,0.00982919650543468
"Gria3",2.92760259808699,1.00525884697505,86.1439300599839,1.67304663329455e-20,4.86801993964344e-19
"Trim6",2.92671043420091,-1.02768377545394,53.4206472703559,2.69252016378998e-13,3.75457784780353e-12
"Fcrl5",2.92412798102138,-3.32671273947584,9.05308993709129,0.00262251230887184,0.00867696672980148
"Mexis",2.92217816244048,-1.92439864158467,57.0910738996402,4.16089897097262e-14,6.44105168654391e-13
"Zmynd12",2.92155367042162,-2.05025945736279,29.7854944983196,4.82589275561547e-08,3.50847014922725e-07
"Sytl5",2.91712259195105,0.308367544014261,29.147626042631,6.70678712176287e-08,4.77787007652548e-07
"Lrriq1",2.91663394119645,-3.70732741213544,9.17830431585601,0.00244900814840943,0.00814352664544372
"Fam90a1a",2.91527696126353,-3.77663568624619,7.3949388189721,0.00654076495249403,0.0196526852161881
"Clec7a",2.91464688330732,2.77252701093519,212.683337827912,3.56824617402701e-48,8.24105569496041e-46
"Ighv1-75",2.91197629708063,-3.25294332636506,11.5502588901317,0.000677398236892537,0.00253872213759769
"Chrna9",2.90864373887559,-3.50010949381647,7.49139746677178,0.00619944272268742,0.0187337599191303
"A1bg",2.90826451638108,-1.62453841234005,44.018893764456,3.25221388228619e-11,3.569156406156e-10
"Adamts4",2.90787346306746,-0.576943833377659,48.7577519317294,2.89611602269554e-12,3.61902575647659e-11
"Mmp25",2.90741464803854,-2.91939271059945,20.6433682271425,5.53284996119369e-06,2.99222726209904e-05
"Itgb6",2.90626245583373,-0.135859265483984,73.3786410395277,1.07017920089306e-17,2.39259510713058e-16
"Gm13277",2.90602079815497,-2.4421488214586,47.2153636566019,6.35999702102749e-12,7.64470459771925e-11
"Fstl1",2.90589768304473,4.513641622798,284.001887505779,1.00817793585525e-63,6.51963466669192e-61
"2610524H06Rik",2.90345742156282,-0.751157816367273,61.8541292442165,3.69865967349629e-15,6.3909973129144e-14
"Duxbl1",2.90251548697338,-2.91990596300061,14.8412597710954,0.000116948757481281,0.000507143924521089
"A730049H05Rik",2.90182703376496,-3.71921885092296,8.44744636096244,0.00365556369314033,0.011665243776272
"Ppp1r27",2.90063713428821,-2.91892719749785,6.06126301388132,0.0138178826790592,0.0381418387855325
"Bicc1",2.89969157439314,3.07811338583562,94.1228372608338,2.96538159650094e-22,1.06093396620594e-20
"Ptgs2",2.89930543458557,-2.90487444652653,15.6241905143824,7.72598611556285e-05,0.000346057286322535
"Pabpc1l",2.89903881005786,-2.00426952758732,38.8002256533809,4.69473580555288e-10,4.47123457592917e-09
"Cacnb3",2.89793840953952,1.08210743300583,232.771392995652,1.48239304318712e-52,4.45872800559549e-50
"Tspan8",2.89617159555919,2.77557850297597,106.428190127331,5.94066318031008e-25,2.69119324842523e-23
"Gm17746",2.89354529215615,-2.39965076743603,34.6556302964354,3.93498822302335e-09,3.33507012991301e-08
"Cdkn2a",2.89316752188251,-1.15119567878619,41.2679006397594,1.32730738676016e-10,1.35152380271841e-09
"Pkd1l1",2.89311323840951,-3.68317122986255,11.3625836439354,0.000749385073294996,0.00277871899239129
"Mospd4",2.88853705685689,-3.57046728031109,9.432870010624,0.00213130482820194,0.00718931840806203
"Tssk3",2.8882956638605,-3.3238663388499,9.51130551247848,0.00204209826587474,0.00691762124716893
"Pgf",2.88628405978203,-2.2180806100926,18.8785116680108,1.39313147429272e-05,7.05898762889905e-05
"1500015L24Rik",2.88550207319598,-3.18771047306448,5.64547293762283,0.0175004952783289,0.0469006746129853
"P4ha3",2.88489986086241,-2.36495235703566,40.054157742631,2.47018408428485e-10,2.43043939551907e-09
"Mrgpra2a",2.88473333158187,-3.59908225368055,11.4545193203115,0.000713203351420595,0.00265750952048351
"Mrgpra2b",2.88473333158187,-3.59908225368055,11.4545193203115,0.000713203351420595,0.00265750952048351
"Gm1720",2.88287965902109,-3.55892484324904,10.1828122206345,0.00141755814084891,0.00497530209353307
"Fkbp6",2.88277917367284,-3.05526717398598,13.0796580303105,0.000298519948595516,0.00119941216376518
"Galnt12",2.88039409434304,-0.999862321608802,84.7731536188472,3.34637352954795e-20,9.52262311208107e-19
"Aldh18a1",2.87696553397285,1.69186435383571,175.987002913296,3.64480236928613e-40,4.81020933093491e-38
"Trim38",2.87561480728909,-3.62045385675984,10.1422359781296,0.00144910282332259,0.00507585485583525
"Gpr152",2.87521712248491,-3.57012374011109,11.4962737530806,0.000697358522741136,0.00260673018898049
"Gm1965",2.87388380045609,-3.66092357463175,9.57889091810618,0.0019682727106536,0.00669471534601928
"Gdf6",2.87184312491477,1.45823918202255,175.370383199509,4.96964065177061e-40,6.49179457508882e-38
"Igkv1-133",2.86835858372203,-3.41985531551424,9.31508507775779,0.00227274825903258,0.00762208987636403
"Nxph4",2.86783279490962,-2.79558803525739,16.8347361149504,4.07799934673055e-05,0.000191896687469309
"2310034O05Rik",2.86596712593729,-1.23759533376224,34.6954528421198,3.85531050558302e-09,3.27290176724371e-08
"Cemip",2.86405519021823,-3.16462231941692,17.5258091063376,2.834339625757e-05,0.000136962195216619
"Robo2",2.86311256807225,2.51490668105425,127.322673962072,1.57896813436289e-29,1.04458232050038e-27
"Tmem154",2.86222495404067,-0.923192817767432,47.9291030476706,4.41913068698964e-12,5.42523272332041e-11
"Ccl4",2.86166980202631,-1.38908769981476,58.6691675184628,1.86541955125402e-14,2.98778994007974e-13
"Epcam",2.85935201271066,3.59986277875107,156.126091320712,7.94536498851428e-36,7.5559836822757e-34
"Prelid2",2.85775472624783,-0.185371261377635,50.8401952769432,1.00200561074334e-12,1.3150116252206e-11
"Tesc",2.85746053769931,0.0547101605914496,84.6291326454105,3.59922630264155e-20,1.02196692393446e-18
"Myo5a",2.85745226484514,1.14848368776589,167.991229328121,2.03196850374349e-38,2.32570483567844e-36
"Col9a2",2.85556727124284,-2.34483682645338,21.499964098966,3.53835287308854e-06,1.97298068049539e-05
"Rbm44",2.85221909926168,-2.77749240439595,11.2746869336586,0.00078571103943686,0.00290384161410391
"Nxpe5",2.8520170806937,-2.90713275686736,13.7176246756451,0.000212451388670731,0.000877031610396714
"Arhgef2",2.85189500935856,3.51256743721334,308.666113950562,4.26387808319106e-69,4.24206670684243e-66
"Capsl",2.85180023952122,-0.896305594803414,64.3733392005539,1.02941723162859e-15,1.89253273138142e-14
"Bcl2l14",2.85131021903836,-0.342679711762634,63.7341299291979,1.42396081273887e-15,2.57577582818995e-14
"Lta",2.85111037187571,-3.00573047959278,17.314380887113,3.16780413117095e-05,0.000151997012541271
"Coro6",2.85014281390142,-1.78741252773965,25.1328923188115,5.3512273400751e-07,3.35645484009997e-06
"Kcnma1",2.84698664451987,0.785719136069999,42.7858520107218,6.10722619357905e-11,6.47972190112015e-10
"Capg",2.8469015065884,2.81678883860374,168.339987532833,1.70506112267044e-38,1.98670342613137e-36
"Fgd3",2.84585283808005,0.857760192721816,74.8989872061989,4.9542411708733e-18,1.13912316770649e-16
"Olfml3",2.8443439115699,3.81940290983769,238.077734669547,1.03240964710067e-53,3.25674882214062e-51
"Gm13276",2.84410904137207,-2.44558136763852,47.1958989929468,6.42347005439303e-12,7.71741290743077e-11
"Bex2",2.8436689215095,-1.75999236663288,41.2488389231623,1.34031437070863e-10,1.3633469062965e-09
"Cenps",2.84198740646468,-1.00838120956246,38.3004301883743,6.06492741719864e-10,5.70270728828343e-09
"Ccr2",2.84051923070564,2.11495765102455,300.900174048482,2.09727184965982e-67,1.64394336167123e-64
"Gm10220",2.83996205449335,-3.29902096343828,14.3194224220629,0.000154265005058318,0.000654266746326202
"F2rl1",2.83993369790423,0.490758030810579,113.690957003354,1.52286033797103e-26,7.81583896077315e-25
"Wdr72",2.83992468728057,-1.5561505624502,31.2367273264952,2.28403738984841e-08,1.73564028094033e-07
"Fat2",2.83930267549397,-3.76294766612798,9.41772014363204,0.0021489853826732,0.0072436545339598
"Plaat1",2.83888379473632,-2.74808381080261,15.0039905672672,0.000107284070844926,0.000468295150277709
"Ighv10-3",2.83514669967198,-2.86499929164328,5.91107489469626,0.0150459884165938,0.0410976327742379
"Pak6",2.83385183098255,1.12271466797358,168.405903350221,1.6494626462326e-38,1.93061765928048e-36
"Foxred2",2.83340625963308,-0.238775620690039,68.8914484051597,1.04034960459933e-16,2.11728742896702e-15
"Mpo",2.83078424734618,-3.45673188571814,8.49734523397593,0.00355665038959594,0.0113804893156455
"St18",2.8297632083652,-3.70662621133596,9.59920821419139,0.00194661289006802,0.00662888831324242
"Ifnz",2.82924189576139,-2.53672822596741,35.232871679974,2.92543741134825e-09,2.52156912760231e-08
"H2-M2",2.82729714207785,-0.25649113505425,77.2216744218864,1.52807376989232e-18,3.6940826360565e-17
"Gm10808",2.8272152647229,0.10017064996362,147.583779565154,5.84945986325403e-34,5.04359927609306e-32
"Alpk2",2.82664099341459,-2.83825345757293,5.65464682212931,0.0174091802105011,0.0466849745495577
"Airn",2.8215406049597,-0.291894284362341,130.686177260321,2.90015039845421e-30,2.01121153771622e-28
"Ighv3-8",2.81981100953233,-3.54132172454949,7.55535726774596,0.00598319351969816,0.0181417497097682
"Sv2a",2.81843743191555,-2.52394025128877,21.8899429270454,2.88743229433192e-06,1.62438475766602e-05
"Ogdhl",2.81554967843718,-2.4033244437791,27.0433855898733,1.98939788918654e-07,1.32833647908075e-06
"S100a6",2.81526662625875,2.31573061624339,45.2818745413224,1.70620915138587e-11,1.94768367691519e-10
"Cuzd1",2.81525334349766,-3.78535028834001,6.82741985438953,0.0089768848691454,0.0260718421453566
"Rxfp1",2.81168629583627,-3.80913744695938,5.52243602323496,0.0187740976273827,0.0498439477909789
"Tm4sf19",2.80846890672713,-3.6205792043441,10.0597168539488,0.00151546515659465,0.00528950711181133
"Golm1",2.80832076661626,3.55250228781632,194.469176561151,3.36406446589663e-44,6.17150748506015e-42
"Spire1",2.80805249703262,0.507876273828319,112.161588138396,3.29343632711378e-26,1.63829456679716e-24
"Fxyd6",2.80795672984161,1.55153468539266,78.5000653266002,7.99955938163036e-19,1.99157461525152e-17
"Psg17",2.8073937629657,-3.74423993479935,10.3871892707752,0.00126892640846705,0.00450498482127604
"Mgarp",2.80733123488829,-3.36282758275181,7.33969574181193,0.00674482544806952,0.0202061239637442
"Rptoros",2.80595299160552,-2.45418520759789,24.9003717053517,6.03707832986311e-07,3.7620116877516e-06
"Dusp13",2.80568692945526,-2.07942103350633,20.1736815291624,7.07192606660282e-06,3.76088633973716e-05
"Kcnq3",2.8054623395721,-3.73879455030066,7.29862013740404,0.00690075867347141,0.0206408330951301
"Cd34",2.80424357196677,2.89158695556766,164.502108312446,1.175098550497e-37,1.25087548171629e-35
"Gm13288",2.8000570334144,-2.37913106273989,46.4753518715628,9.27781836735895e-12,1.09185317428787e-10
"Esm1",2.79886684145831,-0.21383680252629,75.5670428900788,3.53208061124193e-18,8.2088346065584e-17
"Frem2",2.79871907617727,-1.0779499530244,47.5586421894906,5.33829014523896e-12,6.47073810622757e-11
"Ccl3",2.79847245166116,-1.45580308485739,56.9320298162817,4.51137918814397e-14,6.95031837163311e-13
"Shisa2",2.79628783555494,0.0930459432626226,83.4828423108976,6.42713859676309e-20,1.78956721294371e-18
"Fgf18",2.79427966205069,-2.48513805316484,20.5867029423092,5.6990583868918e-06,3.07696813387039e-05
"Zfp57",2.79386681079364,-0.340182098650573,90.8149015298641,1.57760768198649e-21,5.07561914302793e-20
"Olfr461",2.79242355690275,-3.61468077967371,6.02414296831173,0.0141114822851737,0.0388568993262283
"Katnal2",2.7894168544522,-3.49706557120427,10.5251015555506,0.00117763940679157,0.00420920250593858
"Aunip",2.78659953461718,-1.28882783282646,25.080000277269,5.50003522859052e-07,3.44311256674615e-06
"Melk",2.78567481960116,-0.709336584046365,36.2863677757193,1.70351273330408e-09,1.51010157204855e-08
"Zfp365",2.78481360439249,-2.37818137855919,26.8256490150022,2.22662373220559e-07,1.47493152576087e-06
"Adcy10",2.78463649209355,-3.27289617354078,10.1180929420519,0.00146820837897285,0.00513495756339789
"Camk2a",2.78256176581545,-1.51816175432045,37.2691097113043,1.02901693511724e-09,9.40218334887943e-09
"Ccdc92",2.78184744436493,-0.510081289480197,66.8759084418859,2.89147019237623e-16,5.63205267064729e-15
"Krt12",2.78106066986696,-3.61239141786559,9.87638367801752,0.00167413651626312,0.00578864981502182
"Car6",2.78072920134728,-3.37098356252133,11.0003696506162,0.000910937182677124,0.00332156922812365
"Il11",2.77983551775025,-2.86541362633045,18.8441147640279,1.41848085161575e-05,7.18040003693633e-05
"Tnfrsf12a",2.77953922796222,4.14759182918741,159.272517608314,1.63153604555284e-36,1.6169709919661e-34
"Cyp11b2",2.77844025788083,-3.71839813515064,8.6822218580935,0.00321329010611921,0.0103962695653515
"Ky",2.77602015876162,-3.22205901844361,6.76497630764126,0.0092964158174173,0.0268681997708529
"Lhfpl1",2.77465267902506,-3.67039230789246,9.59076755512364,0.00195558179587681,0.00665504990316345
"Tbx1",2.77430866785558,-1.16567236735843,30.1947425769819,3.90767313984533e-08,2.88634440629295e-07
"Lamc2",2.77429661312374,2.00100455705047,119.393430604185,8.5887802178818e-28,4.9260748979146e-26
"Frem1",2.77196234157606,0.539250455341937,57.24719704427,3.84336460944434e-14,5.96378598395302e-13
"Myom1",2.76958646346576,1.42804815239264,33.0790850465321,8.84854399607165e-09,7.10603190147113e-08
"Ydjc",2.76722105800611,-0.794462223030465,89.023594741363,3.90131538365682e-21,1.21438417604153e-19
"Tspo2",2.76601771233073,-3.56445943289168,9.60286663953404,0.00194273847211069,0.00661918019732445
"Meg3",2.76589383232515,2.4591729403629,51.392193380343,7.56387240711471e-13,1.00541977160759e-11
"Elapor1",2.76512766214361,1.44288560785571,181.576309776691,2.19409812845856e-41,3.13562078943854e-39
"Chrnb1",2.76468938720521,1.31080045924349,160.421707763606,9.1518945036763e-37,9.2836100049645e-35
"Klra17",2.7639677703084,-2.71263203260015,22.1732196982625,2.49124618010427e-06,1.41597593805223e-05
"Ttc22",2.76381688597935,-1.79175997349246,47.1820171502351,6.46912479212565e-12,7.76144948969918e-11
"Orc1",2.76244265940282,-1.94012677314392,47.5286631353685,5.42055473979484e-12,6.56123020375635e-11
"Tnfrsf22",2.75816598018809,-0.37730874976526,80.7642107311783,2.54322531062468e-19,6.65172994033655e-18
"Ptrh1",2.75797276335391,0.359136222926205,105.182764957894,1.11374414919152e-24,4.90787391944415e-23
"Nefl",2.75426875916105,-3.62712026456039,7.45084488062003,0.00634066792729064,0.0191114026188799
"Fam71e2",2.75422502087448,-3.73522997945455,6.15977807073934,0.0130687604232523,0.036333794697793
