"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Heatr5b",349.127373088408,-0.267013602606711,0.179194683389969,0.111674109680306,0.165884320399183
"Gpatch11",291.940391108854,0.0751995380708128,0.127684228714107,0.542801253145362,0.631046095355312
"Gm6548",17044.1055401732,-0.497895409359173,0.0652634464442034,1.28883706094979e-14,1.02990101411907e-13
"Eif2ak2",409.843452593892,-0.346349368078736,0.117346777240863,0.00235051321716079,0.00510228212621335
"Sult6b1",1.27229980959219,0.982860702403153,0.91293334054707,0.0528286293352512,0.085733027280559
"Cebpzos",173.316734951157,-0.391470260030544,0.165282208866857,0.012058714877737,0.0227887916105666
"Cebpz",801.472553936457,0.0681319530632522,0.0908185470616805,0.445522887996606,0.537958640839903
"Ndufaf7",340.327472002447,-0.141626006060699,0.098867631591649,0.14384249525161,0.206539922385099
"Prkd3",2745.61681635196,-0.644670542553773,0.169313228411311,5.13347736921885e-05,0.000145624257621296
"Qpct",261.220042660462,0.180422128185986,0.110053930340848,0.0927413533880876,0.140986054472921
"Cdc42ep3",82.3484643380072,0.76221961464645,0.271759904698642,0.00140657595026546,0.00317341230178749
"4930429F11Rik",0,0,1.22323900198836,NA,NA
"Gm10494",0.467320279664854,-0.188520861420925,0.953963013849213,0.617665611021884,0.6997084815561
"Rmdn2",855.202999797601,-0.653934251001971,0.159358399467078,1.44788315745896e-05,4.4555992010464e-05
"Cyp1b1",57.4674354989045,2.12181873103423,0.356852943511605,1.84317653194251e-10,9.85601504670905e-10
"Atl2",2022.64672093568,-0.675956918759811,0.128820690363729,5.1317377679142e-08,2.10910661494089e-07
"Hnrnpll",615.346153570872,0.178274558263293,0.107937515544772,0.0906341587475732,0.138123054672376
"Galm",2830.64118031698,-0.82324823717017,0.13849671108405,6.2348116160876e-10,3.14665008396327e-09
"Srsf7",906.53209073238,0.406074488148936,0.144605642816319,0.00328929926045436,0.0069651100015136
"Ttc39d",0.129830798507793,0.0716475843764556,1.1216486716326,0.770653961789145,NA
"Gemin6",117.99811622943,-0.111894807845294,0.162201282144755,0.467282251390801,0.559342385776441
"Dhx57",298.017885080513,-0.0260401319628421,0.0989556455782001,0.788381229289227,0.842460385152475
"Morn2",100.488107294515,-0.306359452281688,0.207736632168686,0.107914623016088,0.160803214827596
